Column1,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,MONTH
14861,c39f187c-932b-4403-ba6f-e081b235dbd4,dislike,16-05-2021 01:14,video,travel,negative,10,5
14862,c39f187c-932b-4403-ba6f-e081b235dbd4,like,27-08-2020 21:54,video,travel,positive,50,8
14863,c39f187c-932b-4403-ba6f-e081b235dbd4,want,29-05-2021 10:17,video,travel,positive,70,5
14864,c39f187c-932b-4403-ba6f-e081b235dbd4,like,22-12-2020 10:03,video,travel,positive,50,12
14865,c39f187c-932b-4403-ba6f-e081b235dbd4,hate,12-11-2020 01:02,video,travel,negative,5,11
14866,c39f187c-932b-4403-ba6f-e081b235dbd4,worried,23-11-2020 17:21,video,travel,negative,12,11
14867,c39f187c-932b-4403-ba6f-e081b235dbd4,dislike,06-02-2021 00:43,video,travel,negative,10,2
14868,c39f187c-932b-4403-ba6f-e081b235dbd4,super love,16-03-2021 16:19,video,travel,positive,75,3
14869,c39f187c-932b-4403-ba6f-e081b235dbd4,intrigued,30-05-2021 11:44,video,travel,positive,45,5
14870,c39f187c-932b-4403-ba6f-e081b235dbd4,intrigued,06-06-2021 13:38,video,travel,positive,45,6
14871,c39f187c-932b-4403-ba6f-e081b235dbd4,disgust,05-05-2021 16:59,video,travel,negative,0,5
14872,c39f187c-932b-4403-ba6f-e081b235dbd4,love,26-05-2021 14:21,video,travel,positive,65,5
14873,c39f187c-932b-4403-ba6f-e081b235dbd4,indifferent,07-07-2020 04:35,video,travel,neutral,20,7
14874,fc462e49-0f19-4601-9f92-a31c9542887c,super love,07-09-2020 04:58,GIF,education,positive,75,9
14875,fc462e49-0f19-4601-9f92-a31c9542887c,super love,28-02-2021 21:34,GIF,education,positive,75,2
14876,fc462e49-0f19-4601-9f92-a31c9542887c,disgust,27-11-2020 10:07,GIF,education,negative,0,11
14877,fc462e49-0f19-4601-9f92-a31c9542887c,hate,08-12-2020 04:37,GIF,education,negative,5,12
14878,fc462e49-0f19-4601-9f92-a31c9542887c,super love,01-03-2021 14:35,GIF,education,positive,75,3
14879,fc462e49-0f19-4601-9f92-a31c9542887c,adore,19-03-2021 22:28,GIF,education,positive,72,3
14880,fc462e49-0f19-4601-9f92-a31c9542887c,dislike,06-03-2021 01:26,GIF,education,negative,10,3
14881,fc462e49-0f19-4601-9f92-a31c9542887c,heart,10-11-2020 06:56,GIF,education,positive,60,11
14882,fc462e49-0f19-4601-9f92-a31c9542887c,scared,17-12-2020 18:55,GIF,education,negative,15,12
14883,fc462e49-0f19-4601-9f92-a31c9542887c,super love,28-02-2021 03:46,GIF,education,positive,75,2
14884,fc462e49-0f19-4601-9f92-a31c9542887c,like,20-01-2021 10:31,GIF,education,positive,50,1
14885,fc462e49-0f19-4601-9f92-a31c9542887c,like,20-04-2021 18:27,GIF,education,positive,50,4
14886,fc462e49-0f19-4601-9f92-a31c9542887c,peeking,04-03-2021 00:16,GIF,education,neutral,35,3
14887,fc462e49-0f19-4601-9f92-a31c9542887c,cherish,07-06-2021 03:55,GIF,education,positive,70,6
14888,fc462e49-0f19-4601-9f92-a31c9542887c,adore,04-12-2020 13:21,GIF,education,positive,72,12
14889,fc462e49-0f19-4601-9f92-a31c9542887c,hate,19-09-2020 05:48,GIF,education,negative,5,9
14890,fc462e49-0f19-4601-9f92-a31c9542887c,adore,24-05-2021 01:36,GIF,education,positive,72,5
14891,fc462e49-0f19-4601-9f92-a31c9542887c,worried,04-05-2021 11:35,GIF,education,negative,12,5
14892,fc462e49-0f19-4601-9f92-a31c9542887c,hate,01-12-2020 03:49,GIF,education,negative,5,12
14893,fc462e49-0f19-4601-9f92-a31c9542887c,dislike,01-05-2021 00:16,GIF,education,negative,10,5
14894,fc462e49-0f19-4601-9f92-a31c9542887c,heart,18-02-2021 01:08,GIF,education,positive,60,2
14895,fc462e49-0f19-4601-9f92-a31c9542887c,heart,18-03-2021 11:08,GIF,education,positive,60,3
14896,fc462e49-0f19-4601-9f92-a31c9542887c,hate,23-09-2020 21:28,GIF,education,negative,5,9
14897,fc462e49-0f19-4601-9f92-a31c9542887c,dislike,12-10-2020 03:02,GIF,education,negative,10,10
14898,fc462e49-0f19-4601-9f92-a31c9542887c,intrigued,02-03-2021 14:23,GIF,education,positive,45,3
14899,fc462e49-0f19-4601-9f92-a31c9542887c,want,13-07-2020 07:06,GIF,education,positive,70,7
14900,fc462e49-0f19-4601-9f92-a31c9542887c,cherish,08-05-2021 21:16,GIF,education,positive,70,5
14901,fc462e49-0f19-4601-9f92-a31c9542887c,love,10-01-2021 09:33,GIF,education,positive,65,1
14902,fc462e49-0f19-4601-9f92-a31c9542887c,intrigued,11-01-2021 01:17,GIF,education,positive,45,1
14903,fc462e49-0f19-4601-9f92-a31c9542887c,peeking,14-07-2020 01:26,GIF,education,neutral,35,7
14904,fc462e49-0f19-4601-9f92-a31c9542887c,disgust,02-02-2021 16:18,GIF,education,negative,0,2
14905,fc462e49-0f19-4601-9f92-a31c9542887c,peeking,11-05-2021 06:32,GIF,education,neutral,35,5
14906,fc462e49-0f19-4601-9f92-a31c9542887c,adore,31-07-2020 19:36,GIF,education,positive,72,7
14907,fc462e49-0f19-4601-9f92-a31c9542887c,cherish,04-11-2020 07:08,GIF,education,positive,70,11
14908,fc462e49-0f19-4601-9f92-a31c9542887c,heart,19-03-2021 22:48,GIF,education,positive,60,3
14909,fc462e49-0f19-4601-9f92-a31c9542887c,disgust,26-03-2021 16:33,GIF,education,negative,0,3
14910,fc462e49-0f19-4601-9f92-a31c9542887c,indifferent,04-01-2021 04:37,GIF,education,neutral,20,1
14911,fc462e49-0f19-4601-9f92-a31c9542887c,heart,22-01-2021 02:43,GIF,education,positive,60,1
14912,fc462e49-0f19-4601-9f92-a31c9542887c,love,16-10-2020 22:29,GIF,education,positive,65,10
14913,fc462e49-0f19-4601-9f92-a31c9542887c,worried,24-12-2020 08:16,GIF,education,negative,12,12
14914,fc462e49-0f19-4601-9f92-a31c9542887c,indifferent,14-05-2021 02:13,GIF,education,neutral,20,5
14915,fc462e49-0f19-4601-9f92-a31c9542887c,adore,21-01-2021 06:15,GIF,education,positive,72,1
14916,48fd48c7-bc82-414e-8941-aa2090183aec,disgust,15-07-2020 01:00,photo,dogs,negative,0,7
14917,48fd48c7-bc82-414e-8941-aa2090183aec,hate,16-08-2020 11:39,photo,dogs,negative,5,8
14918,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,worried,26-07-2020 21:10,photo,technology,negative,12,7
14919,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,interested,04-03-2021 12:23,photo,technology,positive,30,3
14920,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,love,27-12-2020 04:54,photo,technology,positive,65,12
14921,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,heart,28-02-2021 20:34,photo,technology,positive,60,2
14922,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,worried,15-12-2020 04:22,photo,technology,negative,12,12
14923,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,hate,24-10-2020 20:32,photo,technology,negative,5,10
14924,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,cherish,28-09-2020 07:36,photo,technology,positive,70,9
14925,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,want,25-05-2021 03:53,photo,technology,positive,70,5
14926,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,hate,23-10-2020 14:20,photo,technology,negative,5,10
14927,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,super love,20-03-2021 02:49,photo,technology,positive,75,3
14928,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,adore,06-12-2020 02:33,photo,technology,positive,72,12
14929,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,cherish,23-01-2021 03:56,photo,technology,positive,70,1
14930,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,disgust,02-10-2020 12:02,photo,technology,negative,0,10
14931,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,worried,25-08-2020 12:07,photo,technology,negative,12,8
14932,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,worried,05-10-2020 01:52,photo,technology,negative,12,10
14933,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,scared,17-12-2020 16:20,photo,technology,negative,15,12
14934,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,intrigued,01-12-2020 21:53,photo,technology,positive,45,12
14935,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,peeking,26-07-2020 00:27,photo,technology,neutral,35,7
14936,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,like,12-12-2020 02:35,photo,technology,positive,50,12
14937,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,peeking,31-10-2020 17:34,photo,technology,neutral,35,10
14938,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,indifferent,30-08-2020 21:19,photo,technology,neutral,20,8
14939,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,heart,30-03-2021 05:26,photo,technology,positive,60,3
14940,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,interested,02-02-2021 14:14,photo,technology,positive,30,2
14941,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,want,20-10-2020 01:57,photo,technology,positive,70,10
14942,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,indifferent,16-12-2020 10:09,photo,technology,neutral,20,12
14943,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,scared,17-09-2020 07:56,photo,technology,negative,15,9
14944,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,worried,07-10-2020 22:48,photo,technology,negative,12,10
14945,0fbdd670-a266-4805-9bbc-c5ad73cf97b3,adore,04-09-2020 21:01,photo,technology,positive,72,9
14946,87958932-6baf-4339-b01b-6112d9b180ed,worried,03-02-2021 06:00,audio,culture,negative,12,2
14947,87958932-6baf-4339-b01b-6112d9b180ed,peeking,07-05-2021 20:07,audio,culture,neutral,35,5
14948,87958932-6baf-4339-b01b-6112d9b180ed,worried,24-05-2021 01:50,audio,culture,negative,12,5
14949,87958932-6baf-4339-b01b-6112d9b180ed,disgust,22-05-2021 08:48,audio,culture,negative,0,5
14950,87958932-6baf-4339-b01b-6112d9b180ed,love,10-07-2020 06:37,audio,culture,positive,65,7
14951,87958932-6baf-4339-b01b-6112d9b180ed,super love,19-01-2021 02:11,audio,culture,positive,75,1
14952,87958932-6baf-4339-b01b-6112d9b180ed,scared,13-07-2020 07:43,audio,culture,negative,15,7
14953,87958932-6baf-4339-b01b-6112d9b180ed,dislike,18-08-2020 15:21,audio,culture,negative,10,8
14954,87958932-6baf-4339-b01b-6112d9b180ed,dislike,28-05-2021 21:50,audio,culture,negative,10,5
14955,87958932-6baf-4339-b01b-6112d9b180ed,heart,28-03-2021 01:52,audio,culture,positive,60,3
14956,87958932-6baf-4339-b01b-6112d9b180ed,super love,13-03-2021 06:43,audio,culture,positive,75,3
14957,87958932-6baf-4339-b01b-6112d9b180ed,scared,14-10-2020 06:08,audio,culture,negative,15,10
14958,87958932-6baf-4339-b01b-6112d9b180ed,worried,03-08-2020 20:43,audio,culture,negative,12,8
14959,87958932-6baf-4339-b01b-6112d9b180ed,peeking,09-01-2021 13:53,audio,culture,neutral,35,1
14960,87958932-6baf-4339-b01b-6112d9b180ed,hate,30-08-2020 07:14,audio,culture,negative,5,8
14961,87958932-6baf-4339-b01b-6112d9b180ed,want,09-05-2021 01:08,audio,culture,positive,70,5
14962,87958932-6baf-4339-b01b-6112d9b180ed,disgust,07-05-2021 06:25,audio,culture,negative,0,5
14963,87958932-6baf-4339-b01b-6112d9b180ed,peeking,06-07-2020 05:18,audio,culture,neutral,35,7
14964,87958932-6baf-4339-b01b-6112d9b180ed,interested,03-04-2021 23:35,audio,culture,positive,30,4
14965,87958932-6baf-4339-b01b-6112d9b180ed,super love,08-03-2021 09:52,audio,culture,positive,75,3
14966,87958932-6baf-4339-b01b-6112d9b180ed,worried,23-08-2020 12:05,audio,culture,negative,12,8
14967,87958932-6baf-4339-b01b-6112d9b180ed,disgust,20-09-2020 18:50,audio,culture,negative,0,9
14968,87958932-6baf-4339-b01b-6112d9b180ed,like,23-02-2021 07:27,audio,culture,positive,50,2
14969,87958932-6baf-4339-b01b-6112d9b180ed,scared,15-06-2021 11:11,audio,culture,negative,15,6
14970,87958932-6baf-4339-b01b-6112d9b180ed,like,14-07-2020 22:11,audio,culture,positive,50,7
14971,87958932-6baf-4339-b01b-6112d9b180ed,indifferent,21-09-2020 14:28,audio,culture,neutral,20,9
14972,87958932-6baf-4339-b01b-6112d9b180ed,peeking,29-03-2021 02:25,audio,culture,neutral,35,3
14973,87958932-6baf-4339-b01b-6112d9b180ed,cherish,27-10-2020 14:21,audio,culture,positive,70,10
14974,87958932-6baf-4339-b01b-6112d9b180ed,love,03-04-2021 03:00,audio,culture,positive,65,4
14975,87958932-6baf-4339-b01b-6112d9b180ed,heart,17-12-2020 18:16,audio,culture,positive,60,12
14976,87958932-6baf-4339-b01b-6112d9b180ed,super love,15-05-2021 08:36,audio,culture,positive,75,5
14977,87958932-6baf-4339-b01b-6112d9b180ed,adore,26-07-2020 17:14,audio,culture,positive,72,7
14978,87958932-6baf-4339-b01b-6112d9b180ed,want,13-07-2020 05:14,audio,culture,positive,70,7
14979,87958932-6baf-4339-b01b-6112d9b180ed,adore,05-03-2021 20:20,audio,culture,positive,72,3
14980,87958932-6baf-4339-b01b-6112d9b180ed,intrigued,25-01-2021 17:50,audio,culture,positive,45,1
14981,87958932-6baf-4339-b01b-6112d9b180ed,scared,13-11-2020 03:25,audio,culture,negative,15,11
14982,87958932-6baf-4339-b01b-6112d9b180ed,worried,18-02-2021 20:51,audio,culture,negative,12,2
14983,87958932-6baf-4339-b01b-6112d9b180ed,love,14-04-2021 19:47,audio,culture,positive,65,4
14984,87958932-6baf-4339-b01b-6112d9b180ed,indifferent,07-04-2021 13:49,audio,culture,neutral,20,4
14985,87958932-6baf-4339-b01b-6112d9b180ed,interested,07-06-2021 02:40,audio,culture,positive,30,6
14986,87958932-6baf-4339-b01b-6112d9b180ed,disgust,09-08-2020 16:29,audio,culture,negative,0,8
14987,87958932-6baf-4339-b01b-6112d9b180ed,dislike,24-06-2020 16:09,audio,culture,negative,10,6
14988,2f246c65-25f0-4144-b3f1-a180865b1766,hate,15-06-2021 03:14,video,technology,negative,5,6
14989,2f246c65-25f0-4144-b3f1-a180865b1766,intrigued,20-10-2020 03:25,video,technology,positive,45,10
14990,2f246c65-25f0-4144-b3f1-a180865b1766,scared,01-08-2020 04:42,video,technology,negative,15,8
14991,2f246c65-25f0-4144-b3f1-a180865b1766,cherish,23-10-2020 04:35,video,technology,positive,70,10
14992,2f246c65-25f0-4144-b3f1-a180865b1766,super love,20-08-2020 19:04,video,technology,positive,75,8
14993,2f246c65-25f0-4144-b3f1-a180865b1766,want,19-04-2021 19:52,video,technology,positive,70,4
14994,2f246c65-25f0-4144-b3f1-a180865b1766,disgust,16-07-2020 22:33,video,technology,negative,0,7
14995,2f246c65-25f0-4144-b3f1-a180865b1766,scared,14-07-2020 18:17,video,technology,negative,15,7
14996,2f246c65-25f0-4144-b3f1-a180865b1766,hate,29-11-2020 15:05,video,technology,negative,5,11
14997,2f246c65-25f0-4144-b3f1-a180865b1766,peeking,07-11-2020 07:29,video,technology,neutral,35,11
14998,2f246c65-25f0-4144-b3f1-a180865b1766,heart,22-02-2021 08:59,video,technology,positive,60,2
14999,5403a041-447d-42c1-a9f2-3c525449b3b8,intrigued,28-01-2021 21:47,video,public speaking,positive,45,1
15000,5403a041-447d-42c1-a9f2-3c525449b3b8,heart,22-09-2020 01:58,video,public speaking,positive,60,9
15001,5403a041-447d-42c1-a9f2-3c525449b3b8,cherish,12-07-2020 03:37,video,public speaking,positive,70,7
15002,5403a041-447d-42c1-a9f2-3c525449b3b8,love,22-08-2020 09:43,video,public speaking,positive,65,8
15003,5403a041-447d-42c1-a9f2-3c525449b3b8,love,20-10-2020 04:17,video,public speaking,positive,65,10
15004,5403a041-447d-42c1-a9f2-3c525449b3b8,interested,01-02-2021 03:24,video,public speaking,positive,30,2
15005,5403a041-447d-42c1-a9f2-3c525449b3b8,intrigued,16-07-2020 03:32,video,public speaking,positive,45,7
15006,5403a041-447d-42c1-a9f2-3c525449b3b8,like,29-08-2020 19:36,video,public speaking,positive,50,8
15007,5403a041-447d-42c1-a9f2-3c525449b3b8,like,26-10-2020 17:07,video,public speaking,positive,50,10
15008,5403a041-447d-42c1-a9f2-3c525449b3b8,interested,17-04-2021 17:38,video,public speaking,positive,30,4
15009,5403a041-447d-42c1-a9f2-3c525449b3b8,interested,05-07-2020 17:27,video,public speaking,positive,30,7
15010,5403a041-447d-42c1-a9f2-3c525449b3b8,interested,23-02-2021 11:55,video,public speaking,positive,30,2
15011,5403a041-447d-42c1-a9f2-3c525449b3b8,want,28-08-2020 21:21,video,public speaking,positive,70,8
15012,5403a041-447d-42c1-a9f2-3c525449b3b8,adore,13-03-2021 16:26,video,public speaking,positive,72,3
15013,5403a041-447d-42c1-a9f2-3c525449b3b8,intrigued,09-06-2021 23:04,video,public speaking,positive,45,6
15014,5403a041-447d-42c1-a9f2-3c525449b3b8,dislike,19-03-2021 18:57,video,public speaking,negative,10,3
15015,5403a041-447d-42c1-a9f2-3c525449b3b8,cherish,22-06-2020 06:42,video,public speaking,positive,70,6
15016,5403a041-447d-42c1-a9f2-3c525449b3b8,hate,09-09-2020 06:39,video,public speaking,negative,5,9
15017,5403a041-447d-42c1-a9f2-3c525449b3b8,love,25-10-2020 06:41,video,public speaking,positive,65,10
15018,5403a041-447d-42c1-a9f2-3c525449b3b8,heart,18-08-2020 10:04,video,public speaking,positive,60,8
15019,5403a041-447d-42c1-a9f2-3c525449b3b8,indifferent,11-06-2021 16:48,video,public speaking,neutral,20,6
15020,5403a041-447d-42c1-a9f2-3c525449b3b8,interested,18-09-2020 01:45,video,public speaking,positive,30,9
15021,5403a041-447d-42c1-a9f2-3c525449b3b8,dislike,29-09-2020 15:15,video,public speaking,negative,10,9
15022,5403a041-447d-42c1-a9f2-3c525449b3b8,indifferent,30-03-2021 09:56,video,public speaking,neutral,20,3
15023,5403a041-447d-42c1-a9f2-3c525449b3b8,adore,20-01-2021 08:11,video,public speaking,positive,72,1
15024,5403a041-447d-42c1-a9f2-3c525449b3b8,indifferent,16-10-2020 20:17,video,public speaking,neutral,20,10
15025,5403a041-447d-42c1-a9f2-3c525449b3b8,worried,13-03-2021 14:43,video,public speaking,negative,12,3
15026,5403a041-447d-42c1-a9f2-3c525449b3b8,interested,06-10-2020 02:21,video,public speaking,positive,30,10
15027,5403a041-447d-42c1-a9f2-3c525449b3b8,dislike,04-09-2020 17:39,video,public speaking,negative,10,9
15028,5403a041-447d-42c1-a9f2-3c525449b3b8,worried,07-04-2021 14:52,video,public speaking,negative,12,4
15029,5403a041-447d-42c1-a9f2-3c525449b3b8,interested,05-06-2021 15:11,video,public speaking,positive,30,6
15030,5403a041-447d-42c1-a9f2-3c525449b3b8,intrigued,12-08-2020 09:13,video,public speaking,positive,45,8
15031,5403a041-447d-42c1-a9f2-3c525449b3b8,adore,13-01-2021 13:29,video,public speaking,positive,72,1
15032,e57d3bd7-da38-492d-a87d-3a643f61fd9c,super love,07-06-2021 13:45,audio,education,positive,75,6
15033,e57d3bd7-da38-492d-a87d-3a643f61fd9c,love,20-01-2021 14:25,audio,education,positive,65,1
15034,e57d3bd7-da38-492d-a87d-3a643f61fd9c,dislike,12-12-2020 00:07,audio,education,negative,10,12
15035,e57d3bd7-da38-492d-a87d-3a643f61fd9c,dislike,30-11-2020 03:08,audio,education,negative,10,11
15036,e57d3bd7-da38-492d-a87d-3a643f61fd9c,heart,20-10-2020 05:50,audio,education,positive,60,10
15037,e57d3bd7-da38-492d-a87d-3a643f61fd9c,want,27-01-2021 10:37,audio,education,positive,70,1
15038,e57d3bd7-da38-492d-a87d-3a643f61fd9c,super love,06-06-2021 09:45,audio,education,positive,75,6
15039,e57d3bd7-da38-492d-a87d-3a643f61fd9c,cherish,22-06-2020 06:57,audio,education,positive,70,6
15040,e57d3bd7-da38-492d-a87d-3a643f61fd9c,scared,03-07-2020 05:30,audio,education,negative,15,7
15041,e57d3bd7-da38-492d-a87d-3a643f61fd9c,worried,15-05-2021 23:13,audio,education,negative,12,5
15042,e57d3bd7-da38-492d-a87d-3a643f61fd9c,indifferent,02-09-2020 04:30,audio,education,neutral,20,9
15043,e57d3bd7-da38-492d-a87d-3a643f61fd9c,indifferent,15-03-2021 11:01,audio,education,neutral,20,3
15044,e57d3bd7-da38-492d-a87d-3a643f61fd9c,super love,26-03-2021 06:45,audio,education,positive,75,3
15045,e57d3bd7-da38-492d-a87d-3a643f61fd9c,disgust,23-07-2020 03:38,audio,education,negative,0,7
15046,e57d3bd7-da38-492d-a87d-3a643f61fd9c,super love,24-11-2020 05:31,audio,education,positive,75,11
15047,e57d3bd7-da38-492d-a87d-3a643f61fd9c,cherish,07-11-2020 23:19,audio,education,positive,70,11
15048,e57d3bd7-da38-492d-a87d-3a643f61fd9c,want,21-08-2020 07:24,audio,education,positive,70,8
15049,e57d3bd7-da38-492d-a87d-3a643f61fd9c,dislike,11-01-2021 14:44,audio,education,negative,10,1
15050,e57d3bd7-da38-492d-a87d-3a643f61fd9c,want,11-04-2021 13:46,audio,education,positive,70,4
15051,e57d3bd7-da38-492d-a87d-3a643f61fd9c,interested,16-05-2021 03:00,audio,education,positive,30,5
15052,e57d3bd7-da38-492d-a87d-3a643f61fd9c,love,11-05-2021 11:22,audio,education,positive,65,5
15053,e57d3bd7-da38-492d-a87d-3a643f61fd9c,intrigued,11-03-2021 11:17,audio,education,positive,45,3
15054,e57d3bd7-da38-492d-a87d-3a643f61fd9c,indifferent,14-05-2021 19:19,audio,education,neutral,20,5
15055,e57d3bd7-da38-492d-a87d-3a643f61fd9c,adore,30-08-2020 03:30,audio,education,positive,72,8
15056,e57d3bd7-da38-492d-a87d-3a643f61fd9c,worried,08-01-2021 16:57,audio,education,negative,12,1
15057,e57d3bd7-da38-492d-a87d-3a643f61fd9c,love,01-06-2021 09:11,audio,education,positive,65,6
15058,e57d3bd7-da38-492d-a87d-3a643f61fd9c,like,19-07-2020 02:48,audio,education,positive,50,7
15059,e57d3bd7-da38-492d-a87d-3a643f61fd9c,disgust,22-11-2020 23:33,audio,education,negative,0,11
15060,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,worried,25-04-2021 15:20,video,food,negative,12,4
15061,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,scared,27-06-2020 06:08,video,food,negative,15,6
15062,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,hate,12-07-2020 14:38,video,food,negative,5,7
15063,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,cherish,01-12-2020 13:48,video,food,positive,70,12
15064,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,want,25-09-2020 05:53,video,food,positive,70,9
15065,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,cherish,17-08-2020 21:39,video,food,positive,70,8
15066,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,hate,20-09-2020 10:59,video,food,negative,5,9
15067,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,disgust,03-03-2021 20:00,video,food,negative,0,3
15068,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,hate,16-08-2020 17:17,video,food,negative,5,8
15069,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,love,25-06-2020 11:52,video,food,positive,65,6
15070,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,interested,22-07-2020 10:21,video,food,positive,30,7
15071,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,dislike,22-07-2020 05:50,video,food,negative,10,7
15072,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,scared,19-11-2020 13:13,video,food,negative,15,11
15073,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,adore,10-04-2021 05:01,video,food,positive,72,4
15074,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,interested,24-01-2021 04:03,video,food,positive,30,1
15075,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,worried,10-10-2020 18:20,video,food,negative,12,10
15076,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,peeking,25-07-2020 13:49,video,food,neutral,35,7
15077,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,love,04-08-2020 20:04,video,food,positive,65,8
15078,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,peeking,22-07-2020 16:32,video,food,neutral,35,7
15079,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,disgust,19-01-2021 14:00,video,food,negative,0,1
15080,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,worried,04-05-2021 12:52,video,food,negative,12,5
15081,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,want,10-04-2021 19:18,video,food,positive,70,4
15082,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,hate,17-05-2021 20:39,video,food,negative,5,5
15083,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,like,02-05-2021 22:48,video,food,positive,50,5
15084,1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,indifferent,10-05-2021 21:29,video,food,neutral,20,5
